model,disease,fold_id,uf,date,horizon_weeks,origin_date,lower_95,lower_90,lower_80,lower_50,pred,upper_50,upper_80,upper_90,upper_95,observed_value,wis,dispersion,overprediction,underprediction,ae_median,coverage_50,coverage_80,coverage_90,coverage_95
lgbm_quantile,chikungunya,1,AC,2022-10-09,16,2022-06-19,0.0,0.0,0.0,0.0,0.4948809042692256,0.9832717210183325,4.109333046407368,11.653441646590165,29.680806062222594,0,0.4953075379811125,0.4953075379811125,0.0,0.0,0.4948809042692256,True,True,True,True
lgbm_quantile,chikungunya,1,AC,2022-10-16,17,2022-06-19,0.0,0.0,0.0,0.0,0.5186414450496251,1.2083235897564204,4.339383526022835,12.484634768123515,31.928043928879717,0,0.5372828464876379,0.5372828464876379,0.0,0.0,0.5186414450496251,True,True,True,True
lgbm_quantile,chikungunya,1,AC,2022-10-23,18,2022-06-19,0.0,0.0,0.0,0.0,0.545701134304082,1.2956145574864302,4.151315350443058,12.607715705201205,30.628941473503392,0,0.5351100141479112,0.5351100141479112,0.0,0.0,0.545701134304082,True,True,True,True
lgbm_quantile,chikungunya,1,AC,2022-10-30,19,2022-06-19,0.0,0.0,0.0,0.0,0.5511117373014975,1.2573544185492387,4.171911131327742,12.360012493750942,30.429296252791417,0,0.5301819149840368,0.5301819149840368,0.0,0.0,0.5511117373014975,True,True,True,True
lgbm_quantile,chikungunya,1,AC,2022-11-06,20,2022-06-19,0.0,0.0,0.0,0.0,0.6611104203541577,1.4035738787114,4.362486493615769,12.3927064802559,31.9137868914809,3,1.1045540058779482,0.7497926455915925,0.0,0.3547613602863555,2.3388895796458424,False,True,True,True
lgbm_quantile,chikungunya,1,AC,2022-11-13,21,2022-06-19,0.0,0.0,0.0,0.0,0.7054401618979548,1.400580906077147,4.313590547881001,12.223635451440185,32.15614126534395,7,3.0288217890235263,1.1875265565697817,0.0,1.8412952324537448,6.294559838102045,False,False,True,True
lgbm_quantile,chikungunya,1,AC,2022-11-20,22,2022-06-19,0.0,0.0,0.0,0.04571341592582364,0.7049153697790906,1.4633252271948376,4.607630436825306,11.744818792313971,31.78432917051233,1,0.5210127734419436,0.5210127734419436,0.0,0.0,0.29508463022090936,True,True,True,True
lgbm_quantile,chikungunya,1,AC,2022-11-27,23,2022-06-19,0.0,0.0,0.0,0.16585658952103147,0.8430612903462774,1.643342353990837,5.281219676420467,12.753684326904486,33.64938031867287,1,0.5455292195329791,0.5455292195329791,0.0,0.0,0.15693870965372259,True,True,True,True
lgbm_quantile,chikungunya,1,AC,2022-12-04,24,2022-06-19,0.0,0.0,0.0,0.049865046603744315,0.7105239103451284,1.4168280406028606,4.473642792897286,11.738849398360317,31.17441464762737,0,0.5690077479276704,0.5579266264601717,0.011081121467498737,0.0,0.7105239103451284,False,True,True,True
lgbm_quantile,chikungunya,1,AC,2022-12-11,25,2022-06-19,0.0,0.0,0.0,0.17325454137189264,0.8780962224034717,1.6120118560858525,5.339718301269496,14.934385900641326,32.21891230119929,0,0.679590203098026,0.641089193904272,0.03850100919375392,0.0,0.8780962224034717,False,True,True,True
lgbm_quantile,chikungunya,1,AC,2022-12-18,26,2022-06-19,0.0,0.0,0.0,0.022618924106710975,0.7668300872753103,1.2334320266253342,4.429254845370876,10.58081933069483,32.024077771800265,0,0.551401253053524,0.5463748254742549,0.005026427579269106,0.0,0.7668300872753103,False,True,True,True
lgbm_quantile,chikungunya,1,AC,2022-12-25,27,2022-06-19,0.0,0.0,0.0,0.0,0.6570968304216621,1.233952490741505,4.433681556893655,11.048143051222404,29.90013075272518,1,0.49404850767625796,0.49404850767625796,0.0,0.0,0.3429031695783379,True,True,True,True
lgbm_quantile,chikungunya,1,AC,2023-01-01,28,2022-06-19,0.0,0.0,0.0,0.33326138452547027,1.485881910940061,4.471698683268419,10.695483277571082,13.60015552732517,43.492613635524904,1,0.9143159389260571,0.9143159389260571,0.0,0.0,0.48588191094006095,True,True,True,True
lgbm_quantile,chikungunya,1,AC,2023-01-08,29,2022-06-19,0.0,0.0,0.0,0.3385133029343086,1.4991233950044165,4.8736159977729665,11.659513084964473,14.909480849557633,39.69851464756978,0,1.1390530869577233,1.063827908527877,0.07522517842984636,0.0,1.4991233950044165,False,True,True,True
lgbm_quantile,chikungunya,1,AC,2023-01-15,30,2022-06-19,0.0,0.0,0.0,0.3424891138716219,1.4741555004356959,4.868512868009051,11.627324249341234,16.068712823837178,44.953435018268266,0,1.178017054268115,1.1019083622966432,0.07610869197147153,0.0,1.4741555004356959,False,True,True,True
lgbm_quantile,chikungunya,1,AC,2023-01-22,31,2022-06-19,0.0,0.0,0.0,0.3385133029343086,1.5277650284902327,4.951691749457698,11.374634072876123,15.832904125072904,40.296564969350364,0,1.1538251481300643,1.078599969700218,0.07522517842984636,0.0,1.5277650284902327,False,True,True,True
lgbm_quantile,chikungunya,1,AC,2023-01-29,32,2022-06-19,0.0,0.0,0.0,0.4205776175382544,1.487635516612631,3.557707116465346,9.5002032499709,15.659821263306148,38.55807206569524,0,1.032364653418027,0.9389029606317484,0.09346169278627875,0.0,1.487635516612631,False,True,True,True
lgbm_quantile,chikungunya,1,AC,2023-02-05,33,2022-06-19,0.0,0.0,0.0,0.275565834436939,1.298543684127458,3.3715495759635656,9.209086041151117,17.18512286536502,39.54686929940855,0,0.9928155759446449,0.9315787238475473,0.061236852097097554,0.0,1.298543684127458,False,True,True,True
lgbm_quantile,chikungunya,1,AC,2023-02-12,34,2022-06-19,0.0,0.0,0.0,0.418403899538408,1.4257891809642722,3.565826160634769,9.012988100486298,16.438261500614534,38.62150233413922,2,0.8361578707166204,0.8361578707166204,0.0,0.0,0.5742108190357278,True,True,True,True
lgbm_quantile,chikungunya,1,AC,2023-02-19,35,2022-06-19,0.0,0.0,0.0,0.4114613339480554,1.4517144217435034,3.733340078729408,8.233597386742733,15.93258785004379,39.834901473406646,4,1.1082520143568462,1.0489942540744925,0.0,0.05925776028235378,2.548285578256497,False,True,True,True
lgbm_quantile,chikungunya,1,AC,2023-02-26,36,2022-06-19,0.0,0.0,0.0,0.4026933895562472,1.3355973978095659,3.4553446282050646,8.059674519957838,15.855130405735187,40.99982882819778,3,0.9375741786099798,0.9375741786099798,0.0,0.0,1.6644026021904341,True,True,True,True
lgbm_quantile,chikungunya,1,AC,2023-03-05,37,2022-06-19,0.0,0.0,0.0,0.264506899899097,1.0419767956463835,2.1834120206325207,8.878732419559986,18.371583779372408,42.5499058263152,1,0.7490921676864549,0.7490921676864549,0.0,0.0,0.04197679564638346,True,True,True,True
lgbm_quantile,chikungunya,1,AC,2023-03-12,38,2022-06-19,0.0,0.0,0.0,0.2696366566297316,1.0977333392577446,2.0309430789900653,9.086363723741709,18.15090903982478,40.43048135420599,3,1.152769047820379,0.9374230653737268,0.0,0.21534598244665215,1.9022666607422554,False,True,True,True
lgbm_quantile,chikungunya,1,AC,2023-03-19,39,2022-06-19,0.0,0.0,0.0,0.2650307039060202,0.8521237954842417,1.8259696876216027,8.371268941239602,14.728115475107797,37.14980066765376,1,0.6592112295016599,0.6592112295016599,0.0,0.0,0.14787620451575834,True,True,True,True
lgbm_quantile,chikungunya,1,AC,2023-03-26,40,2022-06-19,0.0,0.0,0.0,0.2635589816564681,0.8833686841312421,1.809641804361997,7.8960176210027235,12.845849551955068,33.11159457217541,1,0.6010045483584828,0.6010045483584828,0.0,0.0,0.11663131586875786,True,True,True,True
lgbm_quantile,chikungunya,1,AC,2023-04-02,41,2022-06-19,0.0,0.0,0.0,0.28892654767204995,0.8771514421303563,1.7377316790627781,7.690726634726346,13.134137318554066,33.16773096237117,4,1.4313037080398543,0.9285774144982492,0.0,0.5027262935416048,3.1228485578696437,False,True,True,True
lgbm_quantile,chikungunya,1,AC,2023-04-09,42,2022-06-19,0.0,0.0,0.0,0.29534926088423585,0.8836148363923082,1.7617901675400223,6.042654631633975,13.118145905930207,33.16773096237117,4,1.3894174829882129,0.8920375202193289,0.0,0.49737996276888397,3.116385163607692,False,True,True,True
lgbm_quantile,chikungunya,1,AC,2023-04-16,43,2022-06-19,0.0,0.0,0.0,0.2843951867467032,0.8776446923816581,1.7927727691604005,6.144110429440073,12.545604310243661,32.99296255185965,3,1.047114356112195,0.7788416381478395,0.0,0.2682727179643554,2.122355307618342,False,True,True,True
lgbm_quantile,chikungunya,1,AC,2023-04-23,44,2022-06-19,0.0,0.0,0.0,0.27616429513988205,0.8881849434904734,1.6972711407839534,5.016479111546118,12.563338261652111,33.200516349055384,1,0.5268915494731963,0.5268915494731963,0.0,0.0,0.11181505650952661,True,True,True,True
